ahe,bachelor,female,age
8.333333015,1,0,29
14.42403889,0,1,25
44.87179565,1,0,32
64.95726776,1,0,34
25,1,1,29
21.63461494,1,0,28
19.23077011,1,1,26
24.03846169,1,1,34
43.26922989,1,0,27
17.45562172,1,0,26
20.00047684,1,1,27
17.69230843,1,1,26
53.84615326,1,0,34
34.61538315,1,0,28
21.15384674,0,1,33
16.82692337,0,0,33
12.01923084,0,0,29
9.906760216,0,0,32
48.07692337,1,0,27
16.34615326,1,1,28
10.57692337,1,1,26
16.48351669,1,0,27
7.211538315,0,0,29
44.23077011,1,1,30
37.5,1,1,28
9.615385056,1,1,34
9.615385056,0,0,34
6.25,0,1,26
14.42307663,1,0,31
22.5,1,1,28
20.32966995,1,0,28
4.475524426,1,1,27
11.76470566,0,0,31
19.23077011,0,1,29
17.30769157,0,1,26
16.57135391,0,1,28
16.82692337,0,0,31
11.05769253,0,1,30
16.82692337,0,0,32
19.78022003,1,0,25
12.01923084,0,1,28
13.46153831,0,0,28
13.46153831,0,0,33
17.22756386,1,0,32
24.03846169,1,1,33
37.69230652,1,0,34
16.48351669,1,0,31
9.615385056,0,0,30
19.23077011,1,1,33
18.96442223,1,1,29
7.211538315,0,0,29
14.42307663,0,0,32
7.211538315,0,1,32
42.30769348,1,0,33
13.46153831,1,0,29
5,1,0,28
19.23077011,0,0,29
15.38461494,0,1,30
16.34615326,0,0,32
34.72222137,1,0,28
16.48351669,0,0,29
8.473557472,0,0,27
28.84615326,0,0,25
6.730769157,0,0,32
9.615385056,0,0,33
17.78846169,1,1,27
15.19230747,0,0,27
22.5,0,0,32
30.06971169,1,0,30
13.46153831,0,1,32
11.53846169,0,0,25
6.593406677,0,0,30
31.29807663,1,0,29
19.23077011,1,0,30
8.653845787,0,0,26
17.78846169,1,1,30
26.44230843,1,1,30
25,1,0,29
17.03296661,0,0,28
15.38461494,1,1,26
24.03846169,0,0,25
12.74509811,1,0,26
26.92307663,1,0,31
14.20118332,0,0,30
16.34615326,0,0,30
27.64422989,0,0,30
22.06959724,0,0,27
24.03846169,1,1,27
21.15384674,0,0,26
23.55769157,0,0,25
14.42307663,0,0,30
27.94117737,1,1,31
27.88461494,0,0,34
25,0,0,28
23.14814758,1,0,26
20.2429142,1,1,28
39.42307663,1,1,34
11.53846169,0,1,28
26.44230843,1,0,30
15.38461494,1,1,25
15.38461494,0,1,27
76.92308044,1,0,30
10.57692337,1,1,31
22.72727203,1,0,33
24.03846169,1,1,32
22.83653831,1,1,29
14.82371807,0,1,25
8.333333015,1,1,25
11.26651096,1,0,26
14.42307663,0,0,25
28.84615326,1,1,34
22.59615326,0,0,33
28.84615326,1,1,31
19.23077011,0,0,25
22.5,1,1,30
52.88461685,0,0,32
21.15384674,1,0,29
8.336000443,0,0,31
10,1,0,26
42,0,0,31
3.205128193,0,0,26
15,1,1,27
14.42307663,0,0,32
26.44230843,1,0,30
24.03846169,0,1,33
13.46153831,1,1,26
12.01923084,0,0,27
28.84615326,0,0,31
17.30769157,0,1,28
16.19433212,0,1,28
16.5,0,0,29
5.520833492,0,1,26
33.65384674,1,1,28
28.84615326,1,1,29
26.92307663,0,0,34
16.82692337,1,0,29
5.827506065,0,0,28
28.84615326,1,1,28
32.05128098,1,1,28
42.78845978,1,1,33
16,1,1,27
27.20192337,0,0,33
5.769230843,0,1,34
12.01923084,0,1,25
24.03846169,0,1,34
19.23077011,0,0,33
14.79289913,0,0,33
20.97902107,1,1,33
34.61538315,0,1,34
7.693269253,0,1,25
9.615385056,0,1,34
12.82051277,1,0,26
25.48077011,0,1,29
27.30294418,0,0,31
38.46154022,0,0,32
36.32478714,1,0,34
30.36437225,1,0,29
27.83400726,1,1,30
19.23077011,0,0,34
7.276507378,0,1,25
11.00961494,1,1,26
17.30769157,0,0,29
20.19230843,0,0,28
19.23077011,1,1,28
51.28205109,0,0,34
14.42307663,1,0,32
4.807692528,0,0,25
13.94230747,0,1,32
8.653845787,0,0,28
5.288461685,0,1,32
14.03846169,0,0,28
5.769230843,0,0,27
8.07692337,1,0,26
8.791209221,0,0,29
6.593406677,0,1,29
34.61538315,1,0,26
14.10256386,1,0,31
14.42307663,0,0,25
18.46153831,1,0,32
13.94230747,0,1,29
31.59340668,0,0,25
15.86538506,0,0,29
10.09615421,0,1,31
9.615385056,1,0,30
51.44230652,1,0,32
19.23077011,0,0,25
12.01923084,0,0,28
14.42307663,1,0,28
17.30769157,0,0,34
8.653845787,0,0,30
19.23077011,0,0,29
11.53846169,0,0,32
23.07692337,1,0,33
19.23077011,0,1,29
16.82692337,0,0,29
7.693269253,0,1,32
10,0,1,34
43.26922989,1,1,34
4.807692528,0,0,31
9.615385056,0,0,32
48.07692337,1,0,32
28.84615326,1,1,32
11.05769253,0,0,26
18.75,0,1,29
16.82692337,1,1,29
19.71153831,0,0,25
10.41666698,0,0,27
9.375,1,1,31
18.75,1,1,25
26.44230843,1,0,33
26.92307663,1,0,28
18.75,1,0,30
7.403846264,0,0,32
16.34615326,0,0,34
12.01923084,0,0,25
14.42307663,1,1,25
13.46153831,0,1,31
14.42307663,0,0,31
11.53846169,0,1,34
9.615385056,0,0,25
28.84615326,1,0,26
23.07692337,0,0,26
24.03846169,1,0,31
43.26922989,1,1,30
9.230769157,1,1,33
26.44230843,1,0,29
41.13247681,1,1,30
28.84615326,0,0,27
11.09467411,0,0,25
22.59615326,0,1,31
9.699999809,0,1,26
13.94230747,0,0,30
16.82692337,0,0,28
16.82692337,0,1,34
23.29545403,1,0,34
52.88461685,1,0,30
6.804733753,0,0,26
33.65384674,1,1,29
15.38461494,0,0,32
26.44230843,1,1,33
31.25,1,1,29
10.98901081,0,0,32
27.30384636,0,1,34
16.34615326,0,0,32
28.84615326,0,0,34
19.23077011,0,1,33
7.211538315,0,1,31
14.42307663,1,0,34
19.23077011,1,1,31
14.42307663,0,0,30
5.769230843,1,0,31
19.23077011,0,0,33
21.63461494,1,0,33
11.05769253,0,1,25
39.61538315,1,0,28
4.807692528,0,0,26
14.42307663,0,0,29
26.15384674,1,0,33
10.68509579,0,0,33
10,0,0,25
11.53846169,0,0,28
20.43269157,1,1,31
17.78846169,1,1,31
16.25,1,0,26
16.34615326,0,0,28
18.26922989,1,0,29
16.82692337,1,0,25
14.66346169,1,1,29
12.01923084,1,0,25
10.49562645,0,1,34
48.07692337,1,0,31
9.134614944,1,1,31
60.76922989,1,0,32
18.50961494,1,1,31
21.15384674,1,1,30
18.26922989,1,1,26
16.82692337,1,1,26
25,1,1,26
17.78846169,0,0,26
14.42307663,0,0,34
10.48951054,0,0,26
15,0,0,28
14.42307663,0,1,30
40.86538315,1,0,26
16.08391571,0,1,34
11.53846169,0,0,34
15.38461494,1,0,30
28.84615326,1,1,34
19.23077011,0,1,26
13.73626328,1,0,33
33.28402328,0,0,31
9.615385056,0,0,34
14.42307663,0,1,32
15.38461494,0,0,33
13.94230747,0,1,26
8.653845787,0,0,30
6.923077106,0,0,27
16.82692337,1,1,33
22.83653831,1,1,26
31.25,1,1,26
33.65384674,1,0,25
19.23077011,1,0,27
37.41479492,1,0,32
10.09615421,0,0,25
14.42307663,0,0,27
19.71153831,1,1,33
9.134614944,0,1,29
12.16216183,0,1,29
21.63461494,1,0,30
21.63461494,1,0,32
17.30769157,1,1,28
9.340659142,0,0,28
9.615385056,0,1,29
26.5734272,1,1,33
46.15384674,1,0,34
13.94230747,0,1,27
16.34615326,0,1,30
17.52136803,1,1,31
7.692307472,0,1,30
15.80000019,0,1,29
8.653845787,0,0,25
12.98076916,0,0,28
14.42307663,0,0,25
7.692307472,0,0,32
11.53846169,0,0,30
9.134614944,0,1,25
9.615385056,1,0,33
