Black,Hispanic,Female,Amount,MPHover,Age,OutTown,OutState,StatePol
0,0,0,90,14,46,0,0,0
0,0,1,NA,10,23,0,0,0
0,0,1,NA,11,67,1,0,0
0,0,1,100,28,29,1,0,0
0,0,1,NA,10,18,1,0,0
0,0,1,NA,10,30,1,0,0
0,0,1,NA,10,34,1,0,0
0,0,0,NA,13,34,1,0,0
0,0,1,NA,12,26,0,0,0
0,0,1,NA,11,24,1,0,0
0,0,1,80,13,54,0,0,0
0,0,1,NA,10,48,1,0,0
0,0,1,NA,15,41,1,0,0
0,0,0,NA,11,50,0,0,0
0,0,0,95,12,24,1,1,0
0,0,1,NA,10,55,1,0,0
0,0,0,NA,10,19,0,0,0
0,0,1,95,12,25,1,0,0
0,0,0,NA,10,47,1,0,0
0,0,1,NA,10,55,1,0,0
0,0,0,NA,15,18,1,0,0
0,0,1,NA,13,26,0,0,0
0,0,1,90,14,37,1,0,0
0,0,0,135,16,42,1,0,1
0,0,0,NA,11,55,1,0,0
0,0,0,120,17,32,1,0,0
1,0,0,NA,10,19,0,0,0
0,0,1,NA,12,31,1,0,0
0,0,0,75,10,33,1,0,1
0,0,1,NA,10,34,1,0,0
0,0,1,NA,10,38,0,0,0
0,0,0,105,13,30,1,0,0
0,0,0,NA,10,44,1,0,0
0,0,0,NA,10,24,1,0,0
0,0,1,50,14,41,1,0,0
0,0,0,NA,10,37,0,0,0
0,0,1,NA,10,50,0,0,0
0,0,1,NA,12,54,1,0,0
0,0,1,NA,12,28,1,0,0
0,0,0,NA,11,40,1,0,0
0,0,0,NA,13,50,1,0,0
0,0,0,NA,10,21,1,0,0
0,0,1,75,10,20,1,0,0
0,0,0,75,10,44,1,1,0
0,0,1,75,10,32,1,0,0
0,0,0,125,15,22,1,0,0
0,0,0,50,10,36,1,0,0
0,0,1,75,10,32,1,0,0
0,0,0,75,10,22,1,0,0
0,0,0,NA,10,42,1,0,0
0,0,0,75,15,46,1,0,0
0,0,1,75,10,42,1,0,0
0,0,1,75,10,35,1,1,0
0,0,0,NA,13,33,1,0,0
0,0,1,NA,10,48,1,1,0
0,0,1,125,15,29,1,0,0
0,0,1,75,13,21,1,0,0
0,0,0,125,15,24,1,0,0
0,0,0,NA,15,17,0,0,0
0,0,1,75,10,41,1,0,0
0,0,1,50,10,39,1,1,0
0,0,0,125,15,23,1,0,0
0,0,1,NA,15,54,1,0,0
0,0,1,NA,10,33,1,0,0
0,0,0,75,15,44,1,0,0
0,0,0,75,10,18,1,0,0
0,0,0,50,20,37,1,0,0
0,0,0,75,10,39,1,1,0
0,0,0,NA,10,47,1,0,0
0,1,1,75,10,33,1,0,0
0,0,0,155,18,25,1,0,0
0,0,0,75,10,48,1,0,0
0,0,0,75,10,42,1,0,0
0,0,1,75,10,30,1,1,0
0,0,0,75,10,67,1,0,0
0,0,1,125,15,28,1,0,0
0,0,1,NA,11,18,1,0,0
0,0,0,75,10,59,1,0,0
0,0,1,75,10,36,1,0,0
0,0,0,75,10,41,1,0,0
0,1,0,50,10,23,1,1,0
0,0,1,75,10,44,1,0,0
0,0,1,75,10,18,1,0,0
0,0,0,75,10,19,1,0,0
0,0,0,75,15,17,1,0,0
0,0,1,50,10,40,1,1,0
0,0,1,75,10,40,1,0,0
0,0,1,50,10,62,1,0,0
0,0,0,75,10,17,1,0,0
0,0,1,75,10,34,1,0,0
0,0,1,75,10,20,1,0,0
0,0,1,NA,15,52,1,0,0
0,0,0,75,10,41,1,0,0
0,0,1,75,10,44,1,0,0
1,0,1,75,10,30,0,0,0
0,0,0,NA,15,31,1,0,0
0,0,1,NA,13,47,1,0,0
0,0,0,50,10,43,1,1,0
0,0,1,75,15,17,1,0,0
0,0,0,45,10,18,1,0,0
0,0,1,75,10,20,1,0,0
0,0,0,75,10,19,1,0,0
0,0,1,75,20,56,1,0,0
0,0,1,NA,10,31,1,0,0
0,0,1,75,10,56,1,0,0
0,0,1,75,10,40,1,0,0
0,0,1,NA,10,38,1,0,0
0,0,0,NA,10,34,1,0,0
0,0,0,NA,10,52,1,0,0
0,0,0,125,15,59,1,0,0
0,0,0,50,10,29,1,0,0
0,0,0,NA,15,62,1,0,0
0,0,0,50,10,28,1,1,0
0,0,1,NA,17,22,1,0,0
0,0,0,50,10,60,1,0,0
0,0,0,75,10,24,1,1,0
0,0,1,NA,9,39,1,0,0
0,0,0,75,10,35,1,0,0
0,0,0,75,10,40,1,0,0
0,0,0,75,10,46,1,0,0
0,0,0,NA,14,24,1,0,0
0,0,1,NA,10,29,1,0,0
0,0,1,75,10,22,1,0,0
0,0,0,75,10,21,1,0,0
0,0,0,120,17,52,1,0,0
0,0,0,75,10,23,1,0,0
0,0,0,75,10,49,1,1,0
0,0,1,75,10,47,1,0,0
0,0,0,75,10,30,1,0,0
0,0,0,NA,15,59,1,0,0
0,0,0,75,13,34,1,0,0
0,0,1,75,10,22,1,0,0
0,0,0,NA,14,18,0,0,0
0,0,0,165,19,17,1,0,0
0,0,1,75,10,54,1,0,0
0,0,1,50,10,38,1,0,0
0,0,0,105,13,20,1,0,0
0,0,0,75,10,37,1,0,0
0,0,0,NA,13,34,1,1,0
0,0,0,195,22,19,1,0,0
0,0,0,75,10,32,1,0,0
0,0,1,125,15,30,1,0,0
0,0,1,75,10,19,1,1,0
0,0,0,75,10,34,1,0,0
0,0,1,NA,15,43,1,0,0
0,0,1,NA,14,18,1,0,0
0,0,0,NA,14,18,0,0,0
0,0,1,NA,14,28,1,0,0
0,0,0,75,15,40,1,0,0
0,0,1,NA,12,42,0,0,0
0,0,0,125,15,42,1,0,0
0,0,0,75,10,24,1,0,0
0,0,1,NA,15,35,0,0,0
0,0,0,50,10,41,1,0,0
0,0,0,NA,13,25,1,1,0
0,0,0,125,15,21,1,0,0
0,0,1,75,10,34,1,0,0
0,0,1,75,15,18,1,0,0
0,0,1,75,10,28,1,0,0
0,0,1,75,10,34,1,0,0
0,0,1,125,15,47,1,1,0
0,0,1,75,15,20,1,0,0
0,0,0,75,10,35,1,0,0
0,1,1,75,15,50,1,0,0
0,0,1,75,10,31,1,0,0
0,0,0,50,10,36,1,1,0
0,0,1,75,10,40,1,0,0
0,0,1,75,10,39,1,0,0
0,0,0,75,10,35,1,0,0
0,0,1,50,10,46,1,0,0
0,0,0,75,10,28,1,0,0
0,0,1,NA,15,36,1,0,0
0,0,1,75,10,20,1,0,0
0,0,0,NA,10,24,1,0,0
0,0,0,75,10,18,1,0,0
0,0,0,75,10,46,1,0,0
0,0,1,NA,16,31,1,0,0
0,0,1,50,10,44,1,0,0
0,0,0,75,10,41,1,0,0
0,0,1,75,10,22,1,0,0
0,0,0,75,10,34,1,0,0
0,0,1,NA,13,29,1,0,0
0,0,1,75,10,22,1,0,0
0,0,1,75,10,37,1,0,0
0,0,0,75,10,21,1,0,0
0,0,0,75,10,41,1,0,0
0,0,0,50,10,49,1,0,0
0,0,0,50,10,25,1,0,0
0,0,1,50,10,49,1,0,0
0,0,1,NA,15,44,0,0,0
0,0,1,75,10,30,1,0,0
0,0,0,75,10,33,1,0,0
0,0,0,75,10,20,1,0,0
0,0,0,NA,20,43,0,0,0
0,0,0,75,10,37,1,1,0
0,0,1,NA,13,22,1,0,0
0,0,0,75,10,38,1,1,0
0,0,0,50,10,29,1,0,0
0,0,0,75,10,45,1,0,0
0,0,0,125,15,46,1,0,0
0,0,1,75,10,37,1,0,0
0,0,1,50,10,31,1,0,0
0,0,1,75,25,20,1,0,0
0,0,0,NA,14,46,1,0,0
0,0,0,NA,13,41,0,0,0
0,1,0,75,10,32,1,0,0
0,0,0,155,18,53,1,0,0
0,0,0,75,10,37,1,0,0
0,0,1,75,10,21,1,0,0
0,0,0,180,25,18,1,1,0
0,0,1,75,10,19,1,0,0
0,0,1,75,15,31,1,0,0
0,0,1,75,10,32,1,0,0
0,0,0,NA,12,39,1,0,0
0,0,0,NA,15,39,1,0,0
0,0,1,50,10,37,1,0,0
0,0,0,75,10,36,1,1,0
0,0,1,75,16,18,0,0,0
0,0,1,NA,16,32,1,0,0
0,0,1,75,14,18,1,0,0
0,0,1,75,10,34,1,0,0
0,0,1,75,17,18,1,0,0
0,0,0,NA,14,39,0,0,0
0,0,0,NA,15,71,1,0,0
0,0,0,75,16,32,1,1,0
0,0,0,125,15,78,1,0,0
0,0,0,50,10,21,1,0,0
0,0,0,NA,11,33,1,0,0
0,0,0,NA,10,24,1,1,0
0,0,1,75,10,27,1,1,0
0,0,0,NA,15,26,0,0,0
0,0,0,75,10,22,1,0,0
0,0,1,50,10,24,1,0,0
0,0,0,75,10,39,1,0,0
0,0,0,NA,15,71,1,1,0
0,0,0,75,11,18,1,0,0
0,0,1,NA,16,24,1,0,0
0,0,0,75,10,19,1,0,0
0,0,1,50,10,33,1,0,0
0,0,0,75,10,49,1,0,0
0,0,0,75,10,43,1,0,0
0,0,1,75,10,51,1,0,0
0,0,1,75,10,41,1,0,0
0,0,0,50,10,22,1,0,0
0,0,0,75,10,55,1,0,0
0,0,0,50,10,50,1,0,0
0,0,0,125,15,33,1,0,0
0,0,0,75,10,61,1,0,0
0,0,0,NA,16,24,1,0,0
0,0,1,75,13,19,1,0,0
0,0,1,50,10,43,1,0,0
0,0,1,75,12,37,1,0,0
0,0,1,NA,16,31,1,0,0
0,0,1,75,10,32,1,0,0
0,0,1,NA,13,45,1,0,0
0,0,0,75,10,58,1,0,0
0,0,0,NA,10,23,1,0,0
0,0,0,75,10,18,1,1,0
0,0,0,75,18,35,1,0,0
0,0,0,75,10,40,1,0,0
0,0,1,75,15,17,1,0,0
0,0,1,75,10,49,1,0,0
0,0,1,75,10,50,1,0,0
0,0,1,75,10,38,1,0,0
0,0,1,155,18,32,1,1,0
0,0,0,75,10,64,1,0,0
0,0,0,125,15,31,1,0,0
0,0,0,NA,13,26,1,0,0
0,0,1,75,10,40,1,0,0
0,0,0,NA,20,33,1,0,0
0,0,1,50,10,29,1,0,0
0,0,1,75,10,28,1,0,0
0,0,0,75,10,39,1,1,0
0,0,0,NA,13,54,1,0,0
0,0,0,NA,14,58,1,0,0
0,0,0,75,15,34,1,0,0
0,0,1,75,10,35,1,0,0
0,0,1,75,12,19,1,0,0
0,0,0,50,10,38,0,0,0
0,0,1,75,10,20,1,0,0
0,0,0,75,15,22,1,0,0
0,1,1,125,15,30,1,0,0
0,0,0,75,10,35,1,0,0
0,0,0,75,10,37,1,0,0
0,0,0,NA,15,17,1,0,0
0,0,1,NA,14,25,1,0,0
0,0,0,175,20,48,1,0,0
0,0,0,50,10,52,1,0,0
0,0,0,NA,18,57,0,0,0
0,0,1,50,10,51,1,0,0
0,0,1,75,10,25,1,0,0
0,0,1,75,16,19,1,1,0
0,0,0,NA,10,53,1,0,0
0,0,0,NA,10,25,1,0,0
0,0,0,75,10,42,1,1,0
0,0,0,125,15,35,1,0,0
0,0,1,75,10,34,1,0,0
0,1,0,56,10,43,1,1,0
0,0,0,NA,10,38,1,0,0
0,0,0,NA,10,38,1,0,0
0,0,0,NA,12,59,1,0,0
0,0,0,NA,13,45,1,0,0
0,0,1,75,10,32,1,0,0
0,1,0,135,16,45,1,1,0
0,0,0,75,15,40,1,0,0
0,0,0,75,10,20,1,0,0
0,0,1,75,10,40,1,0,0
0,0,1,125,15,27,1,1,0
0,0,0,95,12,26,1,0,0
0,0,0,75,10,32,1,0,0
0,0,1,NA,13,59,1,0,0
0,0,0,75,10,17,1,0,0
0,0,0,50,10,39,1,0,0
0,1,0,105,13,25,1,1,0
0,0,1,75,15,19,1,0,0
0,0,0,125,15,37,1,0,0
0,0,1,NA,10,43,1,0,0
0,0,0,NA,16,18,0,0,0
0,0,0,75,10,18,1,1,0
0,0,0,75,12,21,1,0,0
0,0,1,NA,14,21,1,0,0
0,0,0,105,13,19,1,0,0
0,0,1,NA,19,55,0,0,0
0,0,1,75,10,41,1,0,0
0,0,0,50,10,30,1,0,0
0,0,0,75,14,44,1,0,0
0,0,1,75,15,23,1,0,0
0,0,0,75,10,26,1,0,0
0,0,1,75,10,19,1,0,0
0,0,1,NA,13,23,1,0,0
0,0,1,NA,12,61,1,0,0
0,0,1,75,10,25,1,0,0
0,0,1,NA,15,45,1,0,0
0,0,0,50,15,18,1,0,0
0,0,1,115,14,41,1,0,0
0,0,1,NA,18,42,1,0,0
0,0,1,NA,15,22,1,0,0
0,0,1,75,10,28,1,0,0
0,0,1,NA,15,53,0,0,0
0,0,0,NA,9,42,1,1,1
0,0,0,255,28,28,1,0,1
0,0,0,140,19,19,1,0,1
0,0,0,205,23,19,0,0,1
0,0,0,125,15,31,1,0,1
0,0,0,NA,14,41,1,0,0
0,0,1,90,14,22,1,0,0
0,0,1,75,10,42,1,0,1
0,0,1,195,22,38,1,1,1
0,0,0,125,15,37,1,0,1
0,0,1,130,18,23,1,0,1
0,0,0,75,19,30,1,0,1
0,0,0,345,37,19,1,0,1
0,0,1,NA,16,61,1,0,0
0,0,0,NA,10,44,1,1,1
0,0,1,75,10,22,1,1,1
0,0,0,175,20,51,1,1,1
0,0,0,200,25,30,1,0,1
0,0,1,205,22,33,1,0,1
0,0,1,170,22,42,1,1,1
1,0,0,75,20,21,1,0,1
0,0,1,135,16,22,1,1,1
0,0,0,75,21,20,1,0,1
0,0,0,190,24,31,1,0,1
0,0,0,135,16,59,1,0,0
0,0,0,125,15,35,1,1,1
0,0,0,75,10,27,1,0,1
0,0,0,75,17,32,1,1,1
0,0,0,75,10,44,1,0,1
1,0,0,75,15,18,1,0,0
0,0,0,75,10,19,1,0,1
0,0,0,100,15,47,1,1,0
0,0,1,165,19,23,1,0,1
0,0,0,175,20,68,1,1,1
0,0,1,240,29,22,1,1,1
0,0,0,NA,11,25,0,0,0
0,0,1,NA,9,35,1,0,1
0,0,0,215,24,42,1,1,1
0,0,0,NA,19,57,1,0,1
0,0,0,235,26,18,1,0,1
0,0,0,250,30,24,1,0,1
0,0,1,75,23,18,1,0,1
0,0,1,125,15,27,1,0,0
0,0,0,100,15,21,1,0,0
0,0,0,NA,14,53,1,1,0
0,0,0,125,15,32,1,0,1
0,0,0,75,10,35,1,1,1
0,0,1,150,20,45,1,0,1
0,0,0,195,22,24,1,0,1
0,0,0,125,15,46,1,0,1
0,0,1,165,19,20,0,0,0
0,0,0,75,19,49,1,0,1
0,0,1,75,10,20,1,1,1
0,0,1,75,10,36,1,0,1
0,0,0,90,14,21,1,1,0
0,0,0,175,20,29,1,0,1
0,0,0,75,10,46,1,0,1
0,0,0,175,20,20,1,0,0
0,0,0,160,31,23,1,0,1
0,0,0,235,26,41,1,0,1
0,0,1,75,10,18,1,0,1
0,0,0,75,10,25,1,0,1
0,0,0,75,20,18,1,0,0
0,0,0,245,27,21,1,0,1
0,0,0,100,18,18,1,1,1
0,1,0,75,10,25,1,0,1
0,0,1,75,23,19,1,1,1
0,0,1,165,19,20,1,1,1
0,0,0,140,19,20,1,0,1
0,0,0,NA,18,55,1,0,1
0,0,0,125,15,21,1,1,1
0,0,0,125,15,55,1,0,1
0,0,1,75,10,33,1,1,1
0,0,1,NA,11,33,0,0,0
0,0,1,NA,10,47,1,1,1
0,0,1,225,25,19,1,0,1
0,0,0,75,10,34,1,1,1
0,0,1,195,22,20,1,0,1
0,0,1,120,17,22,1,0,1
0,0,0,165,19,43,1,0,1
0,0,1,75,10,29,1,0,1
0,0,0,75,10,44,1,1,1
0,0,0,75,10,28,1,1,1
0,0,0,125,15,28,1,0,1
0,0,1,125,15,29,1,1,1
0,0,0,125,15,20,1,0,1
0,1,0,230,28,21,1,0,1
0,0,0,175,20,28,1,0,1
0,0,0,120,17,55,1,1,0
0,0,1,245,27,26,1,0,1
0,0,0,NA,15,49,0,0,0
0,1,0,175,20,21,1,0,1
0,0,0,75,10,24,1,0,1
0,0,0,135,16,39,1,1,1
0,0,0,75,22,18,1,1,1
0,0,0,75,10,18,1,0,1
0,0,0,75,22,45,1,0,1
0,0,0,115,14,21,1,0,0
0,0,0,75,30,45,1,0,1
0,0,0,230,28,63,1,0,1
0,0,1,125,15,41,1,1,1
0,0,0,75,10,41,1,0,1
0,0,0,255,28,54,1,1,1
0,0,1,75,10,24,1,1,1
0,1,0,160,21,18,1,0,0
0,0,0,75,18,26,1,0,1
0,0,0,140,19,19,1,0,1
0,0,1,125,15,31,1,0,1
0,0,1,NA,10,34,1,0,0
0,0,0,205,23,18,1,0,1
0,0,0,225,25,19,1,0,1
0,0,1,150,20,18,1,1,1
0,0,1,75,10,21,1,1,1
0,0,1,NA,9,26,1,0,1
0,0,0,90,14,48,0,0,0
0,0,0,25,9,28,1,0,1
0,0,0,75,15,50,1,1,1
0,0,0,145,17,41,1,0,0
0,0,1,75,28,19,1,0,1
0,0,0,NA,9,22,1,0,1
0,0,0,235,26,36,1,0,1
0,0,0,75,10,50,1,0,1
0,0,1,140,19,26,1,0,0
0,0,1,75,10,33,1,1,1
0,1,1,235,26,20,1,0,1
0,0,0,75,10,25,1,1,1
0,0,0,165,29,18,1,0,1
0,0,0,110,16,21,1,0,1
0,0,0,75,17,39,0,0,1
0,0,1,160,21,26,1,0,1
1,0,0,195,22,35,1,0,1
0,0,0,240,29,19,1,0,1
0,0,0,NA,9,48,1,0,1
0,0,0,145,20,44,1,1,1
0,0,0,145,17,56,1,0,1
0,0,0,170,22,18,1,0,1
0,0,1,105,13,21,1,0,1
0,0,0,75,10,45,1,0,1
0,0,0,75,10,32,1,0,1
0,1,0,125,15,32,1,0,1
0,0,0,125,15,49,1,1,1
0,0,0,NA,9,19,1,0,1
0,0,1,315,34,18,1,0,1
0,0,1,75,10,21,1,1,1
0,0,0,245,27,19,1,0,1
0,0,0,125,15,22,1,1,1
0,0,1,145,17,43,1,0,0
0,0,0,75,10,26,1,1,1
0,0,1,130,18,34,1,0,1
0,0,0,245,27,22,1,1,1
0,0,0,100,22,19,1,0,1
0,0,0,130,18,55,1,1,0
0,1,0,75,10,41,1,0,1
0,0,0,75,20,24,1,0,1
0,0,1,125,15,41,1,0,1
0,0,1,125,15,31,1,0,1
0,1,0,145,17,40,1,0,1
0,0,0,75,10,27,1,1,1
0,0,1,175,20,59,1,1,1
0,0,1,75,10,30,1,0,1
0,0,1,75,10,35,1,1,1
0,0,0,205,22,18,1,0,1
0,0,0,75,21,26,1,1,1
0,0,1,175,20,40,1,0,1
0,0,1,75,19,22,1,0,1
0,0,0,75,20,17,1,0,1
0,0,0,165,19,29,1,1,1
0,0,0,195,22,26,1,0,1
0,0,0,120,17,50,1,0,1
0,0,0,165,19,19,1,0,1
0,0,1,75,22,26,1,0,1
0,0,0,125,15,19,1,0,0
0,0,0,125,15,28,1,0,1
0,0,1,175,20,57,1,0,1
0,0,0,75,10,20,1,1,1
0,0,0,125,20,36,1,0,1
0,0,0,195,22,29,1,0,1
0,0,1,75,28,22,1,0,1
0,0,0,135,16,45,1,0,0
0,0,0,145,17,49,1,0,0
0,0,0,345,37,39,1,0,1
0,0,0,180,23,19,1,0,1
0,0,1,NA,18,35,0,0,0
0,0,0,195,22,24,1,1,1
0,0,0,NA,21,19,0,0,0
0,0,1,NA,17,31,1,0,0
0,1,0,NA,20,36,1,0,0
0,0,0,75,18,43,1,0,0
0,1,0,NA,12,32,1,0,0
0,0,1,125,15,63,1,1,1
0,0,1,75,18,18,1,0,0
0,0,0,NA,19,30,1,0,0
0,0,0,NA,16,31,0,0,0
1,0,0,NA,20,47,1,0,0
0,0,1,NA,17,53,1,0,0
0,0,0,75,20,31,0,0,0
0,1,0,75,15,23,1,0,0
0,0,1,225,25,34,1,0,1
0,0,0,NA,19,37,1,1,0
0,0,1,NA,14,61,0,0,0
0,1,0,155,18,20,1,1,1
0,0,1,NA,12,46,1,0,0
0,0,1,75,24,46,1,1,1
0,0,0,NA,19,49,0,0,0
0,1,1,50,12,33,1,0,0
0,0,0,75,10,19,0,0,0
0,0,1,NA,10,32,1,1,0
0,0,1,NA,13,33,1,1,0
0,0,0,NA,16,32,1,1,0
0,1,0,75,10,20,1,0,0
0,1,0,NA,10,27,1,0,0
0,0,0,NA,21,48,1,1,0
0,0,0,NA,10,17,0,0,0
0,0,1,NA,15,56,1,0,0
0,1,1,NA,14,30,1,0,0
0,0,0,75,20,29,0,0,0
0,0,0,175,20,28,1,1,1
1,0,0,75,25,24,1,0,0
0,0,1,75,10,21,1,1,1
0,0,1,NA,19,18,0,0,0
1,0,0,75,18,59,1,1,0
0,0,0,NA,15,24,1,1,0
0,0,0,75,16,19,0,0,0
0,0,0,NA,12,18,0,0,0
0,0,0,100,15,23,1,1,1
0,0,0,NA,15,42,1,1,0
0,0,0,NA,18,37,0,0,0
0,0,0,NA,15,17,0,0,0
0,0,0,150,20,20,1,1,1
0,0,0,95,12,34,1,1,1
0,0,0,250,20,19,1,1,0
0,0,0,50,22,38,1,0,0
0,0,1,75,10,20,1,1,0
0,0,0,NA,16,18,0,0,0
0,0,0,125,15,43,1,1,1
0,0,0,75,15,31,1,1,1
0,0,1,NA,11,42,0,0,0
0,0,1,NA,15,33,0,0,0
0,0,1,NA,19,18,1,1,0
0,0,1,75,15,17,0,0,0
0,0,1,50,19,19,0,0,0
0,1,1,75,10,25,1,0,0
0,0,1,NA,13,50,0,0,0
1,0,0,NA,10,19,1,0,0
0,0,0,275,30,17,0,0,0
0,0,1,NA,11,53,1,1,0
0,1,0,145,17,59,1,0,0
0,0,1,NA,10,34,1,0,1
0,0,0,NA,15,31,1,0,0
0,0,0,255,28,44,1,1,1
0,0,1,NA,15,48,0,0,0
0,0,1,135,16,37,0,0,0
0,1,0,75,16,21,1,0,0
0,0,1,NA,20,18,0,0,0
1,0,1,NA,15,31,1,0,0
0,0,0,NA,16,29,1,1,0
0,0,1,NA,16,39,1,1,0
0,0,1,NA,10,26,0,0,0
0,0,0,75,7,40,1,1,0
0,0,0,75,10,34,0,0,0
0,0,1,NA,10,18,0,0,0
0,0,0,NA,14,44,0,0,0
0,0,1,NA,20,28,1,1,0
0,0,1,NA,15,29,1,1,0
0,0,1,NA,15,30,1,1,0
0,0,0,225,25,17,0,0,0
0,0,0,50,10,20,1,0,1
0,1,1,NA,14,28,0,0,0
0,1,1,NA,14,31,1,0,0
0,0,0,75,22,18,0,0,0
0,0,1,NA,12,17,1,0,0
0,0,1,NA,12,27,1,1,0
0,1,1,NA,18,21,1,0,0
0,1,0,75,15,29,1,0,0
0,0,0,NA,17,41,1,0,0
0,0,0,235,26,34,1,0,1
0,0,0,155,18,18,0,0,0
0,0,0,215,24,35,1,1,1
0,0,0,NA,18,43,1,0,0
0,0,1,NA,13,28,1,1,0
0,0,1,NA,18,45,0,0,0
0,0,0,200,31,22,0,0,0
0,0,1,NA,23,18,0,0,0
0,0,1,NA,21,31,1,1,0
0,0,1,NA,9,22,1,1,1
0,1,0,75,30,66,0,0,1
0,0,1,NA,17,27,0,0,0
0,0,0,NA,16,18,0,0,0
0,0,0,NA,25,29,1,0,0
0,0,0,50,18,26,1,1,0
0,0,1,NA,16,17,0,0,0
0,0,0,NA,15,19,0,0,0
0,0,1,75,20,36,1,1,0
0,0,0,NA,14,30,1,0,0
0,0,1,NA,15,39,1,0,0
0,0,1,75,13,52,1,0,0
0,0,1,NA,17,44,0,0,0
0,0,0,195,22,18,1,1,0
0,0,0,165,19,36,1,1,1
0,0,0,135,16,38,0,0,1
0,0,1,75,9,27,1,0,1
0,0,0,NA,11,37,0,0,0
0,0,1,NA,10,29,1,1,1
0,0,1,NA,8,36,1,0,0
0,0,0,135,16,24,1,1,1
1,0,0,185,21,27,1,1,1
0,0,1,NA,12,40,0,0,0
0,1,0,NA,13,26,0,0,0
0,0,0,NA,10,30,1,1,0
0,1,0,75,14,45,1,0,0
0,0,1,75,15,41,1,1,0
0,0,0,NA,20,46,0,0,0
0,0,1,NA,24,41,0,0,0
0,0,0,NA,17,48,1,1,0
0,0,1,NA,14,21,0,0,0
0,0,0,75,13,43,1,1,0
0,0,0,NA,21,18,0,0,0
0,1,0,75,27,56,0,0,0
0,0,0,NA,15,51,1,1,0
0,0,0,175,25,24,1,0,1
0,0,0,NA,15,47,1,1,0
0,1,0,NA,20,19,1,0,0
0,0,1,NA,10,47,1,0,1
0,1,1,205,23,23,1,0,1
0,0,0,100,28,22,1,0,1
0,1,0,NA,16,24,1,1,0
0,0,1,50,15,68,1,0,0
0,1,0,275,30,20,0,0,0
0,0,0,NA,13,74,0,0,0
0,0,0,275,30,31,1,0,0
0,0,1,50,20,33,0,0,0
0,0,1,NA,19,38,0,0,0
0,0,1,NA,17,30,0,0,0
0,0,0,100,15,38,1,1,0
0,0,0,NA,12,48,0,0,0
0,0,1,75,18,18,0,0,0
0,0,0,75,10,50,0,0,0
0,0,1,NA,16,39,1,1,0
0,0,0,NA,14,20,1,1,0
0,0,1,NA,18,47,0,0,0
0,0,0,NA,12,21,1,0,0
0,0,1,210,26,38,0,0,0
0,0,1,NA,10,40,0,0,0
0,0,1,NA,12,36,1,1,0
0,0,0,NA,17,31,0,0,0
0,0,0,NA,19,35,1,0,0
0,0,1,NA,12,53,1,1,0
0,0,0,295,32,28,1,0,1
0,0,0,75,10,57,1,0,0
0,0,0,NA,16,38,1,0,0
0,0,0,125,15,46,1,0,1
0,0,0,75,10,52,1,0,0
0,0,0,NA,9,33,1,0,0
0,0,0,NA,9,40,1,0,0
0,0,0,75,10,26,1,0,0
0,0,0,135,16,22,1,0,1
0,0,1,95,12,46,1,1,0
0,0,1,75,10,43,0,0,0
0,0,1,75,10,40,1,0,0
0,0,0,75,10,58,1,1,0
0,0,0,NA,9,34,1,0,0
0,0,1,75,10,55,1,0,0
0,0,1,75,10,43,1,1,0
0,0,0,100,16,47,1,0,1
0,0,0,130,18,19,1,0,0
0,0,0,75,20,21,1,0,0
0,0,0,125,15,48,1,0,1
0,0,1,NA,9,17,1,0,0
0,0,1,50,18,24,0,0,0
0,0,0,75,24,32,0,0,0
0,0,0,100,15,39,0,0,0
0,0,0,50,10,40,1,1,0
0,0,0,75,10,29,1,1,0
0,0,0,75,10,40,1,0,0
0,0,0,75,10,42,1,0,1
0,0,0,75,10,56,1,0,0
0,0,0,75,10,23,1,1,0
0,0,0,75,17,18,1,0,1
0,0,1,75,10,20,1,0,0
0,0,0,NA,9,83,1,0,0
0,0,0,NA,9,36,1,0,0
0,0,0,75,10,40,1,0,1
0,0,1,75,10,50,1,1,0
0,0,1,75,10,49,1,0,1
0,0,0,75,10,49,1,0,0
0,0,1,75,10,25,1,0,0
0,0,1,50,10,49,1,0,0
0,0,1,75,10,32,1,0,0
1,0,1,NA,9,39,1,0,0
0,0,1,NA,9,65,1,0,1
0,0,0,NA,9,45,0,0,0
0,0,1,75,10,27,0,0,0
0,0,1,75,10,34,1,0,0
0,0,0,NA,10,36,1,1,1
0,0,0,75,10,42,1,0,0
0,0,0,75,10,83,1,0,0
0,0,1,NA,9,33,0,0,0
0,0,1,75,10,35,1,1,0
0,0,0,75,10,27,1,1,1
0,0,0,50,10,20,1,1,0
0,0,0,75,10,32,1,0,0
0,0,0,125,15,35,1,0,1
0,0,0,NA,8,60,1,0,0
0,0,0,75,10,47,0,0,0
0,0,1,75,10,72,0,0,0
0,1,0,NA,9,20,1,0,0
0,0,0,75,10,33,1,1,0
0,0,0,95,12,51,1,1,0
0,0,1,75,10,22,1,0,1
0,0,0,75,21,22,1,0,0
1,0,0,75,10,56,1,1,0
0,0,1,50,10,19,1,0,0
0,0,0,75,10,58,1,1,0
0,0,1,75,10,44,1,0,1
0,0,0,75,10,19,1,0,0
0,0,0,105,13,45,1,0,1
0,0,1,NA,9,42,1,0,1
0,0,1,75,10,18,0,0,0
0,0,1,95,12,41,1,1,0
0,0,0,75,20,18,0,0,0
0,0,1,75,10,37,1,0,1
0,0,1,50,10,20,1,0,0
0,0,0,75,10,32,1,0,0
